#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         661   -0.442012   -0.412036  0.00194979
         662   -0.467101   -0.412119  0.00194862
         663   -0.437709   -0.412157  0.00194606
         664   -0.446446   -0.412209  0.00194382
         665   -0.451711   -0.412269   0.0019418
         666   -0.352757   -0.412179  0.00194094
         667   -0.439597    -0.41222  0.00193847
         668   -0.445386    -0.41227   0.0019362
         669   -0.463444   -0.412346  0.00193482
         670   -0.477231   -0.412443  0.00193435
         671   -0.533743   -0.412624   0.0019399
         672   -0.464406   -0.412701  0.00193854
         673   -0.375088   -0.412645  0.00193647
         674   -0.386807   -0.412607  0.00193397
         675   -0.457812   -0.412674  0.00193227
         676   -0.361935   -0.412599  0.00193087
         677   -0.337646   -0.412488  0.00193118
         678   -0.407402   -0.412481  0.00192835
         679   -0.371639    -0.41242  0.00192645
         680   -0.433736   -0.412452  0.00192387
         681   -0.393224   -0.412424  0.00192125
         682   -0.367995   -0.412358  0.00191954
         683   -0.438325   -0.412396  0.00191711
         684   -0.432186   -0.412425  0.00191452
         685   -0.400814   -0.412408   0.0019118
         686   -0.381265   -0.412363  0.00190955
         687   -0.401352   -0.412347  0.00190684
         688   -0.366797   -0.412281  0.00190522
         689   -0.358265   -0.412202  0.00190407
         690   -0.357448   -0.412123  0.00190296
         691   -0.357724   -0.412044  0.00190183
         692   -0.315714   -0.411905  0.00190417
         693   -0.363842   -0.411836  0.00190269
         694   -0.317472     -0.4117   0.0019048
         695   -0.370824   -0.411641  0.00190296
         696   -0.373878   -0.411587    0.001901
         697    -0.38378   -0.411547   0.0018987
         698   -0.360958   -0.411474  0.00189736
         699   -0.368711   -0.411413  0.00189563
         700   -0.370614   -0.411355  0.00189382
         701   -0.310588   -0.411211  0.00189656
         702   -0.421685   -0.411226  0.00189392
         703   -0.371278   -0.411169  0.00189208
         704   -0.338884   -0.411067  0.00189217
         705   -0.432153   -0.411096  0.00188973
         706   -0.389472   -0.411066   0.0018873
         707   -0.411097   -0.411066  0.00188463
         708   -0.378076   -0.411019  0.00188254
         709   -0.407903   -0.411015  0.00187989
         710   -0.453432   -0.411075  0.00187819
         711   -0.431697   -0.411104  0.00187578
         712   -0.479222   -0.411199  0.00187558
         713   -0.502688   -0.411328  0.00187733
         714   -0.464425   -0.411402  0.00187618
         715   -0.498999   -0.411524  0.00187755
         716   -0.458624    -0.41159  0.00187608
         717   -0.342374   -0.411494  0.00187594
         718   -0.323825   -0.411372   0.0018773
         719   -0.388895    -0.41134  0.00187495
         720    -0.35861   -0.411267  0.00187378
         721   -0.362687     -0.4112  0.00187239
         722    -0.38588   -0.411165  0.00187012
         723   -0.368875   -0.411106  0.00186845
         724   -0.383938   -0.411069  0.00186625
         725   -0.356302   -0.410993   0.0018652
         726   -0.408469    -0.41099  0.00186264
         727   -0.432383   -0.411019  0.00186031
         728    -0.40149   -0.411006   0.0018578
         729   -0.485973   -0.411109  0.00185809
         730   -0.436794   -0.411144  0.00185588
         731   -0.438335   -0.411181  0.00185371
         732   -0.430836   -0.411208  0.00185138
         733   -0.312876   -0.411074   0.0018537
         734   -0.356965      -0.411  0.00185264
         735   -0.455926   -0.411061  0.00185113
         736    -0.43959     -0.4111  0.00184902
         737   -0.405415   -0.411092  0.00184653
         738   -0.437265   -0.411128  0.00184437
         739   -0.425317   -0.411147  0.00184197
         740    -0.41084   -0.411147  0.00183948
         741   -0.439054   -0.411184  0.00183739
         742   -0.435026   -0.411216  0.00183519
         743   -0.342097   -0.411123  0.00183508
         744   -0.336959   -0.411024  0.00183532
         745   -0.350262   -0.410942  0.00183466
         746   -0.391133   -0.410916   0.0018324
         747   -0.417904   -0.410925  0.00182997
         748     -0.4478   -0.410974  0.00182818
         749   -0.365882   -0.410914  0.00182673
         750   -0.407885    -0.41091   0.0018243
         751   -0.411072    -0.41091  0.00182187
         752    -0.41769   -0.410919  0.00181947
         753   -0.390739   -0.410892  0.00181725
         754    -0.36993   -0.410838  0.00181566
         755   -0.510729    -0.41097  0.00181807
         756   -0.493705    -0.41108  0.00181895
         757    -0.50005   -0.411197  0.00182034
         758   -0.473181   -0.411279  0.00181978
         759   -0.495953   -0.411391   0.0018208
         760   -0.514491   -0.411526  0.00182345
         761   -0.508063   -0.411653  0.00182546
         762     -0.4759   -0.411737  0.00182501
         763   -0.353068   -0.411661  0.00182423
         764   -0.439746   -0.411697  0.00182222
         765   -0.367601    -0.41164  0.00182075
         766   -0.331196   -0.411535   0.0018214
         767   -0.354372    -0.41146  0.00182055
         768   -0.352198   -0.411383  0.00181981
         769   -0.318755   -0.411263  0.00182142
         770    -0.37676   -0.411218  0.00181961
         771   -0.429682   -0.411242  0.00181741
         772   -0.404129   -0.411232  0.00181508
         773   -0.331556   -0.411129  0.00181565
         774   -0.374098   -0.411082  0.00181394
         775   -0.336809   -0.410986  0.00181413
         776   -0.350563   -0.410908  0.00181346
         777   -0.400436   -0.410894  0.00181118
         778   -0.358641   -0.410827  0.00181009
         779   -0.381211   -0.410789  0.00180817
         780   -0.390969   -0.410764  0.00180603
         781   -0.343371   -0.410678  0.00180578
         782   -0.451126   -0.410729  0.00180421
         783   -0.438768   -0.410765  0.00180226
         784   -0.463829   -0.410833  0.00180123
         785   -0.480266   -0.410921  0.00180111
         786   -0.444738   -0.410964  0.00179933
         787   -0.413363   -0.410967  0.00179705
         788   -0.352453   -0.410893   0.0017963
         789   -0.374511   -0.410847  0.00179461
         790   -0.365551    -0.41079  0.00179326
         791    -0.37229   -0.410741  0.00179165
         792   -0.409561   -0.410739  0.00178939
         793   -0.351272   -0.410664   0.0017887
         794   -0.433851   -0.410694  0.00178669
         795    -0.52247   -0.410834  0.00178996
         796   -0.467909   -0.410906  0.00178915
         797   -0.412984   -0.410908  0.00178691
         798   -0.396246    -0.41089  0.00178476
         799   -0.406099   -0.410884  0.00178254
         800   -0.447344    -0.41093  0.00178089
         801   -0.336462   -0.410837   0.0017811
         802   -0.366344   -0.410781  0.00177974
         803    -0.34511   -0.410699   0.0017794
         804   -0.424794   -0.410717  0.00177727
         805   -0.392598   -0.410694  0.00177521
         806   -0.376817   -0.410652   0.0017735
         807    -0.43683   -0.410685   0.0017716
         808   -0.413004   -0.410688  0.00176941
         809   -0.364773   -0.410631  0.00176814
         810   -0.333698   -0.410536   0.0017685
         811   -0.358615   -0.410472  0.00176748
         812   -0.383851   -0.410439  0.00176561
         813    -0.38051   -0.410402  0.00176382
         814   -0.360138   -0.410341  0.00176273
         815   -0.429695   -0.410364  0.00176073
         816   -0.334216   -0.410271  0.00176104
         817   -0.352107     -0.4102  0.00176033
         818   -0.322444   -0.410093  0.00176144
         819   -0.423113   -0.410109  0.00175936
         820   -0.400679   -0.410097  0.00175725
         821   -0.369233   -0.410047  0.00175582
         822   -0.323083   -0.409941  0.00175687
         823   -0.400794    -0.40993  0.00175477
         824   -0.335231    -0.40984  0.00175498
         825   -0.381086   -0.409805   0.0017532
         826   -0.366398   -0.409752  0.00175186
         827   -0.334672   -0.409661  0.00175209
         828   -0.285598   -0.409512  0.00175637
         829   -0.384119   -0.409481  0.00175452
         830   -0.400515    -0.40947  0.00175244
         831   -0.410443   -0.409471  0.00175033
         832   -0.460055   -0.409532  0.00174928
         833   -0.513414   -0.409657  0.00175162
         834   -0.417467   -0.409666  0.00174955
         835   -0.475794   -0.409745  0.00174924
         836   -0.524829   -0.409883  0.00175256
         837   -0.519332   -0.410014  0.00175534
         838   -0.483428   -0.410101  0.00175543
         839   -0.440659   -0.410138  0.00175371
         840    -0.40421   -0.410131  0.00175164
         841    -0.46378   -0.410195  0.00175072
         842   -0.425356   -0.410213  0.00174873
         843   -0.396511   -0.410196  0.00174673
         844   -0.442743   -0.410235  0.00174509
         845   -0.404846   -0.410229  0.00174304
         846   -0.398097   -0.410214  0.00174103
         847   -0.390188   -0.410191  0.00173914
         848   -0.414695   -0.410196   0.0017371
         849   -0.434329   -0.410224  0.00173528
         850   -0.411129   -0.410225  0.00173324
         851   -0.451661   -0.410274  0.00173189
         852   -0.502528   -0.410382  0.00173324
         853   -0.464536   -0.410446  0.00173237
         854   -0.434919   -0.410475  0.00173058
         855    -0.41414   -0.410479  0.00172856
         856   -0.479995    -0.41056  0.00172844
         857   -0.457308   -0.410615  0.00172729
         858   -0.462731   -0.410675  0.00172634
         859   -0.434469   -0.410703  0.00172456
         860   -0.360807   -0.410645  0.00172353
         861   -0.394463   -0.410626  0.00172163
         862   -0.362129    -0.41057  0.00172055
         863    -0.39286   -0.410549  0.00171868
         864   -0.463592   -0.410611  0.00171778
         865   -0.492894   -0.410706  0.00171843
         866   -0.447366   -0.410748  0.00171697
         867   -0.441373   -0.410784  0.00171535
         868   -0.415593   -0.410789  0.00171338
         869   -0.401458   -0.410778  0.00171144
         870   -0.413828   -0.410782  0.00170948
         871   -0.467478   -0.410847  0.00170876
         872   -0.414184   -0.410851   0.0017068
         873   -0.419952   -0.410861  0.00170488
         874   -0.410536   -0.410861  0.00170293
         875   -0.422401   -0.410874  0.00170103
         876   -0.484832   -0.410958  0.00170118
         877   -0.453743   -0.411007  0.00169994
         878   -0.403336   -0.410999  0.00169803
         879   -0.425636   -0.411015  0.00169618
         880   -0.410878   -0.411015  0.00169425
         881   -0.362779    -0.41096  0.00169321
         882   -0.376413   -0.410921  0.00169175
         883   -0.362385   -0.410866  0.00169072
         884   -0.356295   -0.410804  0.00168994
         885   -0.341582   -0.410726  0.00168984
         886   -0.389833   -0.410703   0.0016881
         887    -0.40736   -0.410699   0.0016862
         888   -0.420013   -0.410709  0.00168433
         889    -0.42395   -0.410724   0.0016825
         890   -0.450798   -0.410769  0.00168121
         891   -0.456118    -0.41082   0.0016801
         892   -0.477965   -0.410895   0.0016799
         893   -0.427773   -0.410914  0.00167812
         894   -0.463974   -0.410974   0.0016773
         895   -0.400439   -0.410962  0.00167546
         896   -0.441781   -0.410996  0.00167395
         897   -0.365738   -0.410946  0.00167284
         898   -0.429224   -0.410966   0.0016711
         899   -0.417048   -0.410973  0.00166926
         900    -0.43941   -0.411005   0.0016677
         901   -0.430002   -0.411026  0.00166598
         902   -0.471059   -0.411092  0.00166546
         903   -0.436902   -0.411121  0.00166387
         904   -0.433168   -0.411145   0.0016622
         905   -0.408337   -0.411142  0.00166037
         906   -0.436654    -0.41117  0.00165878
         907    -0.47453    -0.41124  0.00165842
         908   -0.493984   -0.411331  0.00165909
         909   -0.573856    -0.41151  0.00166687
         910   -0.445892   -0.411548  0.00166547
         911   -0.446436   -0.411586  0.00166408
         912   -0.407148   -0.411581  0.00166226
         913   -0.427177   -0.411598  0.00166053
         914   -0.438406   -0.411628  0.00165897
         915   -0.439916   -0.411659  0.00165745
         916   -0.460212   -0.411712  0.00165649
         917   -0.476087   -0.411782  0.00165617
         918   -0.511193    -0.41189   0.0016579
         919   -0.464571   -0.411947  0.00165709
         920   -0.417641   -0.411954   0.0016553
         921   -0.479839   -0.412027  0.00165514
         922    -0.49451   -0.412117  0.00165576
         923   -0.475534   -0.412185  0.00165539
         924   -0.376985   -0.412147  0.00165404
         925   -0.424237    -0.41216   0.0016523
         926    -0.45601   -0.412208   0.0016512
         927    -0.44729   -0.412246  0.00164985
         928   -0.454828   -0.412291  0.00164871
         929   -0.428817   -0.412309  0.00164703
         930   -0.371825   -0.412266  0.00164583
         931   -0.400645   -0.412253  0.00164411
         932   -0.376989   -0.412215  0.00164278
         933   -0.368045   -0.412168  0.00164171
         934   -0.402292   -0.412158  0.00163998
         935   -0.450697   -0.412199  0.00163875
         936   -0.373126   -0.412157  0.00163753
         937   -0.416748   -0.412162  0.00163579
         938   -0.425781   -0.412176  0.00163411
         939   -0.453102    -0.41222  0.00163295
         940   -0.443508   -0.412253  0.00163155
         941   -0.405503   -0.412246  0.00162983
         942   -0.388193   -0.412221   0.0016283
         943    -0.43241   -0.412242  0.00162672
         944   -0.395743   -0.412225  0.00162509
         945   -0.420334   -0.412233  0.00162339
         946   -0.399199   -0.412219  0.00162173
         947   -0.422976   -0.412231  0.00162006
         948   -0.461252   -0.412282  0.00161918
         949   -0.377915   -0.412246  0.00161787
         950   -0.376863   -0.412209   0.0016166
         951   -0.477966   -0.412278  0.00161638
         952   -0.425282   -0.412292  0.00161474
         953   -0.465638   -0.412348  0.00161401
         954   -0.445704   -0.412383   0.0016127
         955   -0.378398   -0.412347   0.0016114
         956   -0.397491   -0.412332  0.00160979
         957   -0.357876   -0.412275  0.00160912
         958   -0.447737   -0.412312  0.00160786
         959   -0.426982   -0.412327  0.00160626
         960   -0.360401   -0.412273   0.0016055
         961   -0.436355   -0.412298  0.00160402
         962   -0.425307   -0.412311  0.00160241
         963   -0.414402   -0.412314  0.00160075
         964   -0.441418   -0.412344  0.00159937
         965    -0.41178   -0.412343  0.00159772
         966   -0.436974   -0.412369  0.00159626
         967   -0.418054   -0.412375  0.00159462
         968    -0.36348   -0.412324  0.00159378
         969   -0.358802   -0.412269  0.00159309
         970   -0.340276   -0.412195  0.00159317
         971   -0.286926   -0.412066  0.00159675
         972   -0.349797   -0.412002  0.00159639
         973    -0.38818   -0.411977  0.00159494
         974   -0.337634   -0.411901  0.00159513
         975   -0.394702   -0.411883  0.00159359
         976    -0.42156   -0.411893  0.00159199
         977   -0.429957   -0.411912  0.00159046
         978   -0.375442   -0.411874  0.00158927
         979   -0.395665   -0.411858  0.00158774
         980   -0.435856   -0.411882  0.00158631
         981   -0.457895   -0.411929  0.00158538
         982   -0.450319   -0.411968  0.00158425
         983   -0.489524   -0.412047   0.0015846
         984   -0.487064   -0.412123  0.00158482
         985     -0.4352   -0.412147  0.00158339
         986   -0.424891    -0.41216  0.00158183
         987   -0.445499   -0.412193  0.00158059
         988   -0.357012   -0.412138  0.00157998
         989    -0.40661   -0.412132  0.00157839
         990   -0.408544   -0.412128   0.0015768
         991   -0.330372   -0.412046  0.00157737
         992   -0.429639   -0.412064  0.00157588
         993   -0.417216   -0.412069   0.0015743
         994   -0.410285   -0.412067  0.00157272
         995   -0.424765    -0.41208  0.00157119
         996   -0.411132   -0.412079  0.00156961
         997   -0.439789   -0.412107  0.00156828
         998   -0.473023   -0.412168   0.0015679
         999   -0.447167   -0.412203  0.00156672
        1000   -0.444898   -0.412235  0.00156549
